Date,Price
22/11/2021,19.17
19/11/2021,17.91
18/11/2021,17.59
17/11/2021,17.11
16/11/2021,16.37
15/11/2021,16.49
12/11/2021,16.29
11/11/2021,17.66
10/11/2021,18.73
09/11/2021,17.78
08/11/2021,17.22
05/11/2021,16.48
04/11/2021,15.44
03/11/2021,15.1
02/11/2021,16.03
01/11/2021,16.41
29/10/2021,16.26
28/10/2021,16.53
27/10/2021,16.98
26/10/2021,15.98
25/10/2021,15.24
22/10/2021,15.43
21/10/2021,15.01
20/10/2021,15.49
19/10/2021,15.7
18/10/2021,16.31
15/10/2021,16.3
14/10/2021,16.86
13/10/2021,18.64
12/10/2021,19.85
11/10/2021,20.0
08/10/2021,18.77
07/10/2021,19.54
06/10/2021,21.0
05/10/2021,21.3
04/10/2021,22.96
01/10/2021,21.15
30/09/2021,23.14
29/09/2021,22.56
28/09/2021,23.25
27/09/2021,18.76
24/09/2021,17.75
23/09/2021,18.63
22/09/2021,20.87
21/09/2021,24.36
20/09/2021,25.71
17/09/2021,20.81
16/09/2021,18.69
15/09/2021,18.18
14/09/2021,19.46
13/09/2021,19.37
10/09/2021,20.95
09/09/2021,18.8
08/09/2021,17.96
07/09/2021,18.14
03/09/2021,16.41
02/09/2021,16.41
01/09/2021,16.11
31/08/2021,16.48
30/08/2021,16.19
27/08/2021,16.39
26/08/2021,18.84
25/08/2021,16.79
24/08/2021,17.22
23/08/2021,17.15
20/08/2021,18.56
19/08/2021,21.67
18/08/2021,21.57
17/08/2021,17.91
16/08/2021,16.12
13/08/2021,15.45
12/08/2021,15.59
11/08/2021,16.06
10/08/2021,16.79
09/08/2021,16.72
06/08/2021,16.15
05/08/2021,17.28
04/08/2021,17.97
03/08/2021,18.04
02/08/2021,19.46
30/07/2021,18.24
29/07/2021,17.7
28/07/2021,18.31
27/07/2021,19.36
26/07/2021,17.58
23/07/2021,17.2
22/07/2021,17.69
21/07/2021,17.91
20/07/2021,19.73
19/07/2021,22.5
16/07/2021,18.45
15/07/2021,17.01
14/07/2021,16.33
13/07/2021,17.12
12/07/2021,16.17
09/07/2021,16.18
08/07/2021,19.0
07/07/2021,16.2
06/07/2021,16.44
02/07/2021,15.07
01/07/2021,15.48
30/06/2021,15.83
29/06/2021,16.02
28/06/2021,15.76
25/06/2021,15.62
24/06/2021,15.97
23/06/2021,16.32
22/06/2021,16.66
21/06/2021,17.89
18/06/2021,20.7
17/06/2021,17.75
16/06/2021,18.15
15/06/2021,17.02
14/06/2021,16.39
11/06/2021,15.65
10/06/2021,16.1
09/06/2021,17.89
08/06/2021,17.07
07/06/2021,16.42
04/06/2021,16.42
03/06/2021,18.04
02/06/2021,17.48
01/06/2021,17.9
28/05/2021,16.76
27/05/2021,16.74
26/05/2021,17.36
25/05/2021,18.84
24/05/2021,18.4
21/05/2021,20.15
20/05/2021,20.67
19/05/2021,22.18
18/05/2021,21.34
17/05/2021,19.72
14/05/2021,18.81
13/05/2021,23.13
12/05/2021,27.59
11/05/2021,21.84
10/05/2021,19.66
07/05/2021,16.69
06/05/2021,18.39
05/05/2021,19.15
04/05/2021,19.48
03/05/2021,18.31
30/04/2021,18.61
29/04/2021,17.61
28/04/2021,17.28
27/04/2021,17.56
26/04/2021,17.64
23/04/2021,17.33
22/04/2021,18.71
21/04/2021,17.5
20/04/2021,18.68
19/04/2021,17.29
16/04/2021,16.25
15/04/2021,16.57
14/04/2021,16.99
13/04/2021,16.65
12/04/2021,16.91
09/04/2021,16.69
08/04/2021,16.95
07/04/2021,17.16
06/04/2021,18.12
05/04/2021,17.91
02/04/2021,17.33
01/04/2021,17.33
31/03/2021,19.4
30/03/2021,19.61
29/03/2021,20.74
26/03/2021,18.86
25/03/2021,19.81
24/03/2021,21.2
23/03/2021,20.3
22/03/2021,18.88
19/03/2021,20.95
18/03/2021,21.58
17/03/2021,19.23
16/03/2021,19.79
15/03/2021,20.03
12/03/2021,20.69
11/03/2021,21.91
10/03/2021,22.56
09/03/2021,24.03
08/03/2021,25.47
05/03/2021,24.66
04/03/2021,28.57
03/03/2021,26.67
02/03/2021,24.1
01/03/2021,23.35
26/02/2021,27.95
25/02/2021,28.89
24/02/2021,21.34
23/02/2021,23.11
22/02/2021,23.45
19/02/2021,22.05
